STATE,DATE ,TYPE ,TESTED,RECOVERED,VACCINATED 2,VACCINATED 1,CONFIRMED,DECEASED
KL,26-04-2021,total,15213100,1189267,1106058,5885342,1427546,5139
KL,26-04-2021,delta7,854084,44476,378619,585976,174477,188
KL,26-04-2021,delta,96378,7943,60264,84074,21890,28
KL,27-04-2021,total,15354299,1207680,1159657,5947415,1460365,5171
KL,27-04-2021,delta7,883062,59009,359409,503830,187719,192
KL,27-04-2021,delta,141199,18413,53599,62073,32819,32
KL,28-04-2021,total,15492489,1223185,1176235,5967887,1495378,5212
KL,28-04-2021,delta7,899489,69083,334901,455467,200318,211
KL,28-04-2021,delta,138190,15505,16578,20472,35013,41
KL,29-04-2021,delta,157548,21116,46588,38519,38607,48
KL,29-04-2021,delta7,921860,83829,322143,402969,211930,231
KL,29-04-2021,total,15650037,1244301,1222823,6006406,1533985,5260
KL,30-04-2021,delta,149487,17500,102952,45005,37199,49
KL,30-04-2021,delta7,940730,95666,371313,377460,220682,253
KL,30-04-2021,total,15799524,1261801,1325775,6051411,1571184,5309
KL,01-05-2021,delta7,956049,104092,317572,283598,229633,276
KL,01-05-2021,delta,146474,15493,30989,20745,35636,48
KL,01-05-2021,total,15945998,1277294,1356764,6072156,1606820,5357
KL,02-05-2021,total,16058633,1293590,1356416,6069748,1638779,5406
KL,02-05-2021,delta7,941911,112266,310622,268480,233123,295
KL,02-05-2021,delta,112635,16296,-348,-2408,31959,49
KL,03-05-2021,delta,96296,19519,62660,19613,26011,45
KL,03-05-2021,delta7,941829,123842,313018,204019,237244,312
KL,03-05-2021,total,16154929,1313109,1419076,6089361,1664790,5451
KL,04-05-2021,delta7,943218,131577,307189,157914,241615,337
KL,04-05-2021,total,16297517,1339257,1466846,6105329,1701980,5508
KL,04-05-2021,delta,142588,26148,47770,15968,37190,57
KL,05-05-2021,total,16460838,1362363,1482075,6112746,1743933,5566
KL,05-05-2021,delta,163321,23106,15229,7417,41953,58
KL,05-05-2021,delta7,968349,139178,305840,144859,248555,354
KL,06-05-2021,total,16616470,1389515,1567209,6128668,1786397,5629
KL,06-05-2021,delta7,966433,145214,344386,122262,252412,369
KL,06-05-2021,delta,155632,27152,85134,15922,42464,63
KL,07-05-2021,delta,144345,26662,133114,25059,38460,54
KL,07-05-2021,delta7,961291,154376,374548,102316,253673,374
KL,07-05-2021,total,16760815,1416177,1700323,6153727,1824857,5683
KL,08-05-2021,total,16909361,1443633,1764559,6169344,1866828,5747
KL,08-05-2021,delta7,963363,166339,407795,97188,260008,390
KL,08-05-2021,delta,148546,27456,64236,15617,41971,64
KL,09-05-2021,total,17033341,1472951,1764719,6169750,1902629,5815
KL,09-05-2021,delta7,974708,179361,408303,100002,263850,409
KL,09-05-2021,delta,123980,29318,160,406,35801,68
KL,10-05-2021,delta7,978160,191051,430225,103575,265326,429
KL,10-05-2021,delta,99748,31209,84582,23186,27487,65
KL,10-05-2021,total,17133089,1504160,1849301,6192936,1930116,5880
KL,11-05-2021,total,17272376,1537138,1901898,6210968,1967406,5959
KL,11-05-2021,delta,139287,32978,52597,18032,37290,79
KL,11-05-2021,delta7,974859,197881,435052,105639,265426,451
KL,12-05-2021,delta7,957858,209375,445769,114646,267002,488
KL,12-05-2021,delta,146320,34600,25946,16424,43529,95
KL,12-05-2021,total,17418696,1571738,1927844,6227392,2010935,6054
KL,13-05-2021,delta7,941882,215956,377502,108172,264493,522
KL,13-05-2021,total,17558352,1605471,1944711,6236840,2050890,6151
KL,13-05-2021,delta,139656,33733,16867,9448,39955,97
KL,14-05-2021,total,17689727,1636790,1968691,6257447,2085584,6244
KL,14-05-2021,delta7,928912,220613,268368,103720,260727,561
KL,14-05-2021,delta,131375,31319,23980,20607,34694,93
KL,15-05-2021,total,17812355,1666232,1990802,6391566,2118264,6340
KL,15-05-2021,delta7,902994,222599,226243,222222,251436,593
KL,15-05-2021,delta,122628,29442,22111,134119,32680,96
KL,16-05-2021,total,17928337,1700528,1996495,6418962,2147968,6429
KL,16-05-2021,delta,115982,34296,5693,27396,29704,89
KL,16-05-2021,delta7,894996,227577,231776,249212,245339,614
KL,17-05-2021,delta,86505,99651,11720,55771,21402,87
KL,17-05-2021,delta7,881753,296019,158914,281797,239254,636
KL,17-05-2021,total,18014842,1800179,2008215,6474733,2169370,6516
KL,18-05-2021,total,18149395,1846105,2016073,6519860,2200707,6613
KL,18-05-2021,delta,134553,45926,7858,45127,31337,97
KL,18-05-2021,delta7,877019,308967,114175,308892,233301,654
KL,19-05-2021,delta7,871244,322780,90406,307556,222534,671
KL,19-05-2021,delta,140545,48413,2177,15088,32762,112
KL,19-05-2021,total,18289940,1894518,2018250,6534948,2233469,6725
KL,20-05-2021,total,18421465,1938887,2019206,6578076,2263960,6853
KL,20-05-2021,delta7,863113,333416,74495,341236,213070,702
KL,20-05-2021,delta,131525,44369,956,43128,30491,128
KL,21-05-2021,total,18555023,1979919,2019936,6592745,2293633,6995
KL,21-05-2021,delta7,865296,343129,51245,335298,208049,751
KL,21-05-2021,delta,133558,41032,730,14669,29673,142
KL,22-05-2021,delta,126028,45400,45,29182,28514,176
KL,22-05-2021,delta7,868696,359087,29179,230361,203883,831
KL,22-05-2021,total,18681051,2025319,2019981,6621927,2322147,7171
KL,23-05-2021,delta7,865919,362107,23481,208985,199999,930
KL,23-05-2021,total,18794256,2062635,2019976,6627947,2347967,7359
KL,23-05-2021,delta,113205,37316,-5,6020,25820,188
KL,24-05-2021,delta7,866745,298495,11869,206346,196418,1039
KL,24-05-2021,total,18881587,2098674,2020084,6681079,2365788,7555
KL,24-05-2021,delta,87331,36039,108,53132,17821,196
KL,25-05-2021,delta7,875220,285966,4137,216579,194884,1119
KL,25-05-2021,total,19024615,2132071,2020210,6736439,2395591,7732
KL,25-05-2021,delta,143028,33397,126,55360,29803,177
KL,26-05-2021,delta,144372,35525,87,30571,28798,151
KL,26-05-2021,total,19168987,2167596,2020297,6767010,2424389,7883
KL,26-05-2021,delta7,879047,273078,2047,232062,190920,1158
KL,27-05-2021,total,19304219,2198135,2022091,6878833,2448555,8064
KL,27-05-2021,delta,135232,30539,1794,111823,24166,181
KL,27-05-2021,delta7,882754,259248,2885,300757,184595,1211
KL,28-05-2021,total,19440287,2224405,2024952,7021207,2470873,8258
KL,28-05-2021,delta7,885264,244486,5016,428462,177240,1263
KL,28-05-2021,delta,136068,26270,2861,142374,22318,194
KL,29-05-2021,delta7,900995,227186,24782,538333,172239,1285
KL,29-05-2021,delta,141759,28100,19811,139053,23513,198
KL,29-05-2021,total,19582046,2252505,2044763,7160260,2494386,8456
KL,30-05-2021,total,19706583,2281518,2050547,7180189,2514280,8642
KL,30-05-2021,delta,124537,29013,5784,19929,19894,186
KL,30-05-2021,delta7,912327,218883,30571,552242,166313,1283
KL,31-05-2021,delta7,914341,211369,48436,653137,160792,1261
KL,31-05-2021,delta,89345,28525,17973,154027,12300,174
KL,31-05-2021,total,19795928,2310043,2068520,7334216,2526580,8816
KL,01-06-2021,delta7,901907,202089,68702,746353,150749,1278
KL,01-06-2021,delta,130594,24117,20392,148576,19760,194
KL,01-06-2021,total,19926522,2334160,2088912,7482792,2546340,9010
KL,02-06-2021,total,20055047,2363868,2103497,7572660,2566001,9223
KL,02-06-2021,delta,128525,29708,14585,89868,19661,213
KL,02-06-2021,delta7,886060,196272,83200,805650,141612,1340
KL,03-06-2021,total,20178932,2390437,2119043,7721315,2584854,9376
KL,03-06-2021,delta7,874713,192302,96952,842482,136299,1312
KL,03-06-2021,delta,123885,26569,15546,148655,18853,153
KL,04-06-2021,total,20288452,2416297,2137416,7878459,2601083,9511
KL,04-06-2021,delta,109520,25860,18373,157144,16229,135
KL,04-06-2021,delta7,848165,191892,112464,857252,130210,1253
KL,05-06-2021,delta7,822760,187795,111845,886541,124025,1264
KL,05-06-2021,delta,116354,24003,19192,168342,17328,209
KL,05-06-2021,total,20404806,2440300,2156608,8046801,2618411,9720
KL,06-06-2021,total,20507598,2461729,2160135,8096639,2633083,9947
KL,06-06-2021,delta7,801015,180211,109588,916450,118803,1305
KL,06-06-2021,delta,102792,21429,3527,49838,14672,227
KL,07-06-2021,delta7,782239,173949,101872,954363,115816,1342
KL,07-06-2021,delta,70569,22263,10257,191940,9313,211
KL,07-06-2021,total,20578167,2483992,2170392,8288579,2642396,10158
KL,08-06-2021,delta7,761624,169851,99207,1005652,111623,1272
KL,08-06-2021,total,20688146,2504011,2188119,8488444,2657963,10282
KL,08-06-2021,delta,109979,20019,17727,199865,15567,124
KL,09-06-2021,total,20803168,2524248,2197075,8622255,2674167,10438
KL,09-06-2021,delta7,748121,160380,93578,1049595,108166,1215
KL,09-06-2021,delta,115022,20237,8956,133811,16204,156
KL,10-06-2021,delta7,731486,151805,90582,1038186,103737,1256
KL,10-06-2021,delta,107250,17994,12550,137246,14424,194
KL,10-06-2021,total,20910418,2542242,2209625,8759501,2688591,10632
KL,11-06-2021,delta7,729062,141300,85055,986706,101741,1294
KL,11-06-2021,total,21017514,2557597,2222471,8865165,2702824,10805
KL,11-06-2021,delta,107096,15355,12846,105664,14233,173
KL,12-06-2021,total,21126248,2575769,2236193,8928702,2716656,10976
KL,12-06-2021,delta7,721442,135469,79585,881901,98245,1256
KL,12-06-2021,delta,108734,18172,13722,63537,13832,171
KL,13-06-2021,delta7,713327,131896,78312,877792,95157,1235
KL,13-06-2021,delta,94677,17856,2254,45729,11584,206
KL,13-06-2021,total,21220925,2593625,2238447,8974431,2728240,11182
KL,14-06-2021,delta,68573,16743,27567,165762,7719,161
KL,14-06-2021,total,21289498,2610368,2266014,9140193,2735959,11343
KL,14-06-2021,delta7,711331,126376,95622,851614,93563,1185
KL,15-06-2021,total,21393618,2623904,2326025,9290317,2748205,11509
KL,15-06-2021,delta,104120,13536,60011,150124,12246,166
KL,15-06-2021,delta7,705472,119893,137906,801873,90242,1227
KL,16-06-2021,total,21506139,2639593,2358420,9367028,2761475,11656
KL,16-06-2021,delta,112521,15689,32395,76711,13270,147
KL,16-06-2021,delta7,702971,115345,161345,744773,87308,1218
KL,17-06-2021,delta7,710615,110965,178092,724575,85353,1112
KL,17-06-2021,delta,114894,13614,29297,117048,12469,88
KL,17-06-2021,total,21621033,2653207,2387717,9484076,2773944,11744
KL,18-06-2021,total,21732157,2665354,2404008,9567347,2785305,11834
KL,18-06-2021,delta7,714643,107757,181537,702182,82481,1029
KL,18-06-2021,delta,111124,12147,16291,83271,11361,90
KL,19-06-2021,delta7,727652,102730,186815,734747,81092,973
KL,19-06-2021,delta,121743,13145,19000,96102,12443,115
KL,19-06-2021,total,21853900,2678499,2423008,9663449,2797748,11949
KL,20-06-2021,total,21961374,2690958,2439024,9706769,2809395,12061
KL,20-06-2021,delta7,740449,97333,200577,732338,81155,879
KL,20-06-2021,delta,107474,12459,16016,43320,11647,112
KL,21-06-2021,total,22039227,2704554,2549313,9859341,2816844,12155
KL,21-06-2021,delta,77853,13596,110289,152572,7449,94
KL,21-06-2021,delta7,749729,94186,283299,719148,80885,812
KL,22-06-2021,total,22156947,2716284,2642436,9997225,2829461,12296
KL,22-06-2021,delta7,763329,92380,316411,706908,81256,787
KL,22-06-2021,delta,117720,11730,93123,137884,12617,141
KL,23-06-2021,total,22281273,2729967,2715927,10098458,2842248,12446
KL,23-06-2021,delta7,775134,90374,357507,731430,80773,790
KL,23-06-2021,delta,124326,13683,73491,101233,12787,150
KL,24-06-2021,delta7,776747,88229,409751,750721,80382,838
KL,24-06-2021,delta,116507,11469,81541,136339,12078,136
KL,24-06-2021,total,22397780,2741436,2797468,10234797,2854326,12582
KL,25-06-2021,total,22506647,2752492,2901942,10403348,2865872,12700
KL,25-06-2021,delta7,774490,87138,497934,836001,80567,866
KL,25-06-2021,delta,108867,11056,104474,168551,11546,118
KL,26-06-2021,delta7,766376,85117,554404,843639,80242,869
KL,26-06-2021,delta,113629,11124,75470,103740,12118,118
KL,26-06-2021,total,22620276,2763616,2977412,10507088,2877990,12818
KL,27-06-2021,total,22724272,2775967,2994428,10541451,2888895,12880
KL,27-06-2021,delta7,762898,85009,555404,834682,79500,819
KL,27-06-2021,delta,103996,12351,17016,34363,10905,62
KL,28-06-2021,total,22809717,2787496,3099039,10649645,2896958,12990
KL,28-06-2021,delta7,770490,82942,549726,790304,80114,835
KL,28-06-2021,delta,85445,11529,104611,108194,8063,110
KL,29-06-2021,delta,123225,10283,101111,98905,13550,104
KL,29-06-2021,delta7,775995,81495,557714,751325,81047,798
KL,29-06-2021,total,22932942,2797779,3200150,10748550,2910508,13094
KL,30-06-2021,total,23073669,2809587,3254223,10842601,2924166,13236
KL,30-06-2021,delta7,792396,79620,538296,744143,81918,790
KL,30-06-2021,delta,140727,11808,54073,94051,13658,142
KL,01-07-2021,delta,124886,11564,72756,73116,12868,124
KL,01-07-2021,delta7,800775,79715,529511,680920,82708,778
KL,01-07-2021,total,23198555,2821151,3326979,10915717,2937034,13360
KL,02-07-2021,delta7,811567,78902,585742,640619,83257,806
KL,02-07-2021,delta,119659,10243,160705,128250,12095,146
KL,02-07-2021,total,23318214,2831394,3487684,11043967,2949129,13506
KL,03-07-2021,delta,119897,12515,114062,118857,12456,135
KL,03-07-2021,total,23438111,2843909,3601746,11162824,2961585,13641
KL,03-07-2021,delta7,817835,80293,624334,655736,83595,823
KL,04-07-2021,total,23556158,2855460,3610500,11179952,2973685,13716
KL,04-07-2021,delta7,831886,79493,616072,638501,84790,836
KL,04-07-2021,delta,118047,11551,8754,17128,12100,75
KL,05-07-2021,total,23636292,2866806,3685733,11261356,2981722,13818
KL,05-07-2021,delta7,826575,79310,586694,611711,84764,828
KL,05-07-2021,delta,80134,11346,75233,81404,8037,102
KL,06-07-2021,delta7,835170,79778,539406,574212,85586,866
KL,06-07-2021,delta,131820,10751,53823,61406,14372,142
KL,06-07-2021,total,23768112,2877557,3739556,11322762,2996094,13960
KL,07-07-2021,total,23918742,2889186,3764310,11356276,3011694,14108
KL,07-07-2021,delta,150630,11629,24754,33514,15600,148
KL,07-07-2021,delta7,845073,79599,510087,513675,87528,872
KL,08-07-2021,delta7,847339,79449,501314,477404,88432,890
KL,08-07-2021,delta,127152,11414,63983,36845,13772,142
KL,08-07-2021,total,24045894,2900600,3828293,11393121,3025466,14250
KL,09-07-2021,delta,130424,10454,129925,61285,13563,130
KL,09-07-2021,delta7,858104,79660,470534,410439,89900,874
KL,09-07-2021,total,24176318,2911054,3958218,11454406,3039029,14380
KL,10-07-2021,total,24308000,2922921,4122660,11544603,3053116,14489
KL,10-07-2021,delta,131682,11867,164442,90197,14087,109
KL,10-07-2021,delta7,869889,79012,520914,381779,91531,848
KL,11-07-2021,total,24424563,2935423,4141963,11559011,3065336,14586
KL,11-07-2021,delta,116563,12502,19303,14408,12220,97
KL,11-07-2021,delta7,868405,79963,531463,379059,91651,870
KL,12-07-2021,total,24509870,2946870,4277703,11633745,3073134,14686
KL,12-07-2021,delta,85307,11447,135740,74734,7798,100
KL,12-07-2021,delta7,873578,80064,591970,372389,91412,868
KL,13-07-2021,delta7,880807,79644,626827,418388,91579,850
KL,13-07-2021,delta,139049,10331,88680,107405,14539,124
KL,13-07-2021,total,24648919,2957201,4366383,11741150,3087673,14810
KL,14-07-2021,total,24804801,2970175,4418383,11787897,3103310,14938
KL,14-07-2021,delta7,886059,80989,654073,431621,91616,830
KL,14-07-2021,delta,155882,12974,52000,46747,15637,128
KL,15-07-2021,delta7,884649,81945,675852,463006,91617,775
KL,15-07-2021,delta,125742,12370,85762,68230,13773,87
KL,15-07-2021,total,24930543,2982545,4504145,11856127,3117083,15025
KL,16-07-2021,delta7,884615,82188,609177,464290,91804,775
KL,16-07-2021,delta,130390,10697,63250,62569,13750,130
KL,16-07-2021,total,25060933,2993242,4567395,11918696,3130833,15155
KL,17-07-2021,total,25211041,3006439,4660798,11989687,3146981,15269
KL,17-07-2021,delta7,903041,83518,538138,445084,93865,780
KL,17-07-2021,delta,150108,13197,93403,70991,16148,114
KL,18-07-2021,delta7,917031,84629,541284,462036,95601,764
KL,18-07-2021,delta,130553,13613,22449,31360,13956,81
KL,18-07-2021,total,25341594,3020052,4683247,12021047,3160937,15350
KL,19-07-2021,delta7,921378,86388,624270,523364,97734,722
KL,19-07-2021,total,25431248,3033258,4901973,12157109,3170868,15408
KL,19-07-2021,delta,89654,13206,218726,136062,9931,58
KL,20-07-2021,delta7,923760,88109,685182,536696,100043,702
KL,20-07-2021,delta,141431,12052,149592,120737,16848,104
KL,20-07-2021,total,25572679,3045310,5051565,12277846,3187716,15512
KL,21-07-2021,delta7,913871,89266,669209,552474,101887,680
KL,21-07-2021,delta,145993,14131,36027,62525,17481,106
KL,21-07-2021,total,25718672,3059441,5087592,12340371,3205197,15618
KL,22-07-2021,delta,103543,13454,157347,124217,12818,121
KL,22-07-2021,total,25822215,3072895,5244939,12464588,3218015,15739
KL,22-07-2021,delta7,891672,90350,740794,608461,100932,714
KL,23-07-2021,total,25950704,3083962,5390415,12585908,3235533,15871
KL,23-07-2021,delta,128489,11067,145476,121320,17518,132
KL,23-07-2021,delta7,889771,90720,823020,667212,104700,716
KL,24-07-2021,total,26106272,3099469,5587270,12878310,3254064,15969
KL,24-07-2021,delta,155568,15507,196855,292402,18531,98
KL,24-07-2021,delta7,895231,93030,926472,888623,107083,700
KL,25-07-2021,delta7,906686,94664,939024,951116,110593,685
KL,25-07-2021,delta,142008,15247,35001,93853,17466,66
KL,25-07-2021,total,26248280,3114716,5622271,12972163,3271530,16035
KL,26-07-2021,total,26357662,3129628,5683515,13129804,3283116,16170
KL,26-07-2021,delta7,926414,96370,781542,972695,112248,762
KL,26-07-2021,delta,109382,14912,61244,157641,11586,135
KL,27-07-2021,delta7,964113,97733,657381,956174,117529,814
KL,27-07-2021,delta,179130,13415,25431,104216,22129,156
KL,27-07-2021,total,26536792,3143043,5708946,13234020,3305245,16326
KL,28-07-2021,total,26733694,3160804,5717279,13292686,3327301,16457
KL,28-07-2021,delta,196902,17761,8333,58666,22056,131
KL,28-07-2021,delta7,1015022,101363,629687,952315,122104,839
KL,29-07-2021,total,26896792,3177453,5805422,13465992,3349365,16585
KL,29-07-2021,delta,163098,16649,88143,173306,22064,128
KL,29-07-2021,delta7,1074577,104558,560483,1001404,131350,846
KL,30-07-2021,total,27049431,3192104,5970187,13812976,3370137,16701
KL,30-07-2021,delta7,1098727,108142,579772,1227068,134604,830
KL,30-07-2021,delta,152639,14651,164765,346984,20772,116
KL,31-07-2021,total,27217010,3208969,6059874,14160510,3390761,16781
KL,31-07-2021,delta,167579,16865,89687,347534,20624,80
KL,31-07-2021,delta7,1110738,109500,472604,1282200,136697,812
KL,01-08-2021,delta7,1139420,112045,462903,1313367,139959,802
KL,01-08-2021,delta,170690,17792,25300,125020,20728,56
KL,01-08-2021,total,27387700,3226761,6085174,14285530,3411489,16837
KL,02-08-2021,total,27515603,3242684,6153842,14568350,3425473,16955
KL,02-08-2021,delta7,1157941,113056,470327,1438546,142357,785
KL,02-08-2021,delta,127903,15923,68668,282820,13984,118
KL,03-08-2021,delta,199456,15626,50229,236929,23676,148
KL,03-08-2021,delta7,1178267,115267,495125,1571259,143904,777
KL,03-08-2021,total,27715059,3258310,6204071,14805279,3449149,17103
KL,04-08-2021,delta7,1178457,116984,514472,1590039,144262,754
KL,04-08-2021,total,27912151,3277788,6231751,14882725,3471563,17211
KL,04-08-2021,delta,197092,19478,27680,77446,22414,108
KL,05-08-2021,total,28075527,3297834,6269657,15033969,3493603,17328
KL,05-08-2021,delta7,1178735,120381,464235,1567977,144238,743
KL,05-08-2021,delta,163376,20046,37906,151244,22040,117
KL,06-08-2021,delta,151892,19480,59410,197586,19948,187
KL,06-08-2021,delta7,1177988,125210,358880,1418579,143414,814
KL,06-08-2021,total,28227419,3317314,6329067,15231555,3513551,17515
KL,07-08-2021,total,28379940,3337579,6365607,15416859,3533918,17654
KL,07-08-2021,delta7,1162930,128610,305733,1256349,143157,873
KL,07-08-2021,delta,152521,20265,36540,185304,20367,139
KL,08-08-2021,delta,134196,20108,5197,55914,18607,93
KL,08-08-2021,delta7,1126436,130926,285630,1187243,141036,910
KL,08-08-2021,total,28514136,3357687,6370804,15472773,3552525,17747
KL,09-08-2021,delta7,1097173,135007,273709,1103998,140101,897
KL,09-08-2021,delta,98640,20004,56747,199575,13049,105
KL,09-08-2021,total,28612776,3377691,6427551,15672348,3565574,17852
KL,10-08-2021,delta,132769,18493,14956,87123,21119,152
KL,10-08-2021,total,28745545,3396184,6442507,15759471,3586693,18004
KL,10-08-2021,delta7,1030486,137874,238436,954192,137544,901
KL,11-08-2021,total,28907675,3415595,6461405,15982626,3610193,18120
KL,11-08-2021,delta7,995524,137807,229654,1099901,138630,909
KL,11-08-2021,delta,162130,19411,18898,223155,23500,116
KL,12-08-2021,total,29053257,3436318,6514254,16337734,3631638,18280
KL,12-08-2021,delta7,977730,138484,244597,1303765,138035,952
KL,12-08-2021,delta,145582,20723,52849,355108,21445,160
KL,13-08-2021,delta7,968339,135860,257792,1593060,138539,879
KL,13-08-2021,delta,142501,16856,72605,486881,20452,114
KL,13-08-2021,total,29195758,3453174,6586859,16824615,3652090,18394
